account_id,customer_id,account_type,account_category,product_family,deposit_credit_type,interest_bearing_flag,risk_category,currency_code,is_active_product,account_status,balance,opened_date,closed_date,branch_code,branch_name,branch_city,branch_state,branch_country,branch_region,branch_type,is_active_branch,created_date,updated_date
A00123,C01160,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,66465.16,2025-07-25,,BR018,Vancouver Branch 18,Vancouver,British Columbia,Canada,West,Retail,1,2025-07-25,2026-08-18
A00124,C00292,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,63338.07,2022-06-22,2026-08-09,BR005,Toronto Branch 5,Toronto,Ontario,Canada,Central,Retail,1,2022-06-22,2026-08-18
A00125,C00025,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,3710.11,2022-05-13,,BR010,Halifax Branch 10,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2022-05-13,2026-08-18
A00126,C00875,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,82505.17,2023-10-07,2026-02-01,BR005,Toronto Branch 5,Toronto,Ontario,Canada,Central,Retail,1,2023-10-07,2026-08-18
A00127,C00136,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,26183.52,2010-02-06,,BR016,Toronto Branch 16,Toronto,Ontario,Canada,Central,Retail,1,2010-02-06,2026-08-18
A00128,C00702,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,7536.94,2015-11-16,,BR015,Vancouver Branch 15,Vancouver,British Columbia,Canada,West,Retail,1,2015-11-16,2026-08-18
A00129,C00319,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,66326.62,2018-10-18,2025-12-16,BR017,Vancouver Branch 17,Vancouver,British Columbia,Canada,West,Retail,1,2018-10-18,2026-08-18
A00130,C00673,CREDIT CARD,Credit,Cards,Credit,1,Medium,CAD,1,A,43104.27,2017-04-27,,BR009,Calgary Branch 9,Calgary,Alberta,Canada,West,Retail,1,2017-04-27,2026-08-18
A00131,C00304,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,86244.15,2022-01-19,2026-08-17,BR004,Vancouver Branch 4,Vancouver,British Columbia,Canada,West,Retail,1,2022-01-19,2026-08-18
A00132,C00744,CHEQUING,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,69586.86,2017-08-05,,BR017,Toronto Branch 17,Toronto,Ontario,Canada,Central,Retail,1,2017-08-05,2026-08-18
A00133,C00986,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,23870.67,2023-10-11,2024-02-01,BR020,Vancouver Branch 20,Vancouver,British Columbia,Canada,West,Retail,1,2023-10-11,2026-08-18
A00134,C00684,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,41129.4,2011-07-13,2015-01-24,BR001,Montreal Branch 1,Montreal,Quebec,Canada,Central,Retail,1,2011-07-13,2026-08-18
A00135,C00881,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,58636.53,2019-04-16,2023-10-25,BR013,Halifax Branch 13,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2019-04-16,2026-08-18
A00136,C00670,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,33279.18,2017-10-26,,BR020,Montreal Branch 20,Montreal,Quebec,Canada,Central,Retail,1,2017-10-26,2026-08-18
A00137,C01009,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,14579.65,2013-02-03,,BR014,Halifax Branch 14,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2013-02-03,2026-08-18
A00138,C00752,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,2784.8,2011-01-16,,BR010,Toronto Branch 10,Toronto,Ontario,Canada,Central,Retail,1,2011-01-16,2026-08-18
A00139,C00169,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,9547.12,2012-01-06,2019-07-02,BR019,Calgary Branch 19,Calgary,Alberta,Canada,West,Retail,1,2012-01-06,2026-08-18
A00140,C00221,SAVING,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,89654.14,2010-04-26,,BR016,Calgary Branch 16,Calgary,Alberta,Canada,West,Retail,1,2010-04-26,2026-08-18
A00141,C00284,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,83096.12,2019-10-27,,BR010,Calgary Branch 10,Calgary,Alberta,Canada,West,Retail,1,2019-10-27,2026-08-18
A00142,C00582,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,49389.76,2018-03-21,,BR008,Vancouver Branch 8,Vancouver,British Columbia,Canada,West,Retail,1,2018-03-21,2026-08-18
A00143,C00628,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,35554.57,2020-11-06,2026-01-02,BR017,Vancouver Branch 17,Vancouver,British Columbia,Canada,West,Retail,1,2020-11-06,2026-08-18
A00144,C00305,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,20660.0,2023-04-26,2025-03-24,BR015,Vancouver Branch 15,Vancouver,British Columbia,Canada,West,Retail,1,2023-04-26,2026-08-18
A00145,C00259,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,14341.84,2012-01-19,,BR015,Halifax Branch 15,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2012-01-19,2026-08-18
A00146,C00892,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,23545.03,2019-06-23,2026-01-19,BR016,Halifax Branch 16,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2019-06-23,2026-08-18
A00147,C00393,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,36103.04,2019-12-07,2020-05-23,BR013,Halifax Branch 13,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2019-12-07,2026-08-18
A00148,C00950,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,18249.53,2011-01-27,2019-11-22,BR016,Halifax Branch 16,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2011-01-27,2026-08-18
A00149,C00645,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,96653.06,2030-01-01,2026-05-29,BR014,Montreal Branch 14,Montreal,Quebec,Canada,Central,Retail,1,2030-01-01,2026-08-18
A00150,C00304,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,48432.87,2015-05-14,,BR011,Halifax Branch 11,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2015-05-14,2026-08-18
A00151,C00370,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,90684.34,2017-09-20,2020-12-01,BR024,Toronto Branch 24,Toronto,Ontario,Canada,Central,Retail,1,2017-09-20,2026-08-18
A00152,C00215,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,36988.9,2010-11-12,2024-09-26,BR001,Halifax Branch 1,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2010-11-12,2026-08-18
A00153,C01035,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,65695.9,2016-04-05,2023-12-21,BR024,Calgary Branch 24,Calgary,Alberta,Canada,West,Retail,1,2016-04-05,2026-08-18
A00154,C00081,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,43211.23,2022-09-19,,BR024,Calgary Branch 24,Calgary,Alberta,Canada,West,Retail,1,2022-09-19,2026-08-18
A00155,C00835,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,28090.81,2019-09-25,2020-04-24,BR001,Calgary Branch 1,Calgary,Alberta,Canada,West,Retail,1,2019-09-25,2026-08-18
A00156,C00457,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,92270.5,2023-08-20,,BR019,Vancouver Branch 19,Vancouver,British Columbia,Canada,West,Retail,1,2023-08-20,2026-08-18
A00157,C01187,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,81581.99,2019-11-28,,BR022,Montreal Branch 22,Montreal,Quebec,Canada,Central,Retail,1,2019-11-28,2026-08-18
A00158,C00490,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,3574.69,2018-01-17,,BR015,Vancouver Branch 15,Vancouver,British Columbia,Canada,West,Retail,1,2018-01-17,2026-08-18
A00159,C00854,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,81349.68,2023-01-03,2026-02-02,BR018,Halifax Branch 18,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2023-01-03,2026-08-18
A00160,C00438,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,49411.88,2019-10-22,,BR019,Calgary Branch 19,Calgary,Alberta,Canada,West,Retail,1,2019-10-22,2026-08-18
A00161,C00030,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,54278.86,2017-07-18,2019-08-12,BR007,Halifax Branch 7,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2017-07-18,2026-08-18
A00162,C00529,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,9495.72,2020-11-08,2021-03-02,BR024,Halifax Branch 24,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-11-08,2026-08-18
A00163,C00200,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,72780.76,2018-07-06,2020-11-17,BR012,Montreal Branch 12,Montreal,Quebec,Canada,Central,Retail,1,2018-07-06,2026-08-18
A00164,C00491,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,85229.54,2012-02-05,,BR001,Montreal Branch 1,Montreal,Quebec,Canada,Central,Retail,1,2012-02-05,2026-08-18
A00165,C01095,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,11704.62,2015-02-25,2022-10-21,BR025,Montreal Branch 25,Montreal,Quebec,Canada,Central,Retail,1,2015-02-25,2026-08-18
A00166,C00724,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,35304.04,2013-08-22,2015-08-04,BR003,Calgary Branch 3,Calgary,Alberta,Canada,West,Retail,1,2013-08-22,2026-08-18
A00167,C00177,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,91047.45,2016-09-09,,BR020,Vancouver Branch 20,Vancouver,British Columbia,Canada,West,Retail,1,2016-09-09,2026-08-18
A00168,C00720,SAVING,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,47608.38,2014-06-06,,BR025,Toronto Branch 25,Toronto,Ontario,Canada,Central,Retail,1,2014-06-06,2026-08-18
A00169,C00991,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,16336.06,2022-07-04,2023-10-11,BR020,Montreal Branch 20,Montreal,Quebec,Canada,Central,Retail,1,2022-07-04,2026-08-18
A00170,C00408,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,31882.51,2025-09-25,2026-05-11,BR012,Toronto Branch 12,Toronto,Ontario,Canada,Central,Retail,1,2025-09-25,2026-08-18
A00171,C00694,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,98760.07,2024-04-01,2024-05-18,BR012,Halifax Branch 12,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2024-04-01,2026-08-18
A00172,C01067,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,84223.75,2020-08-03,,BR020,Halifax Branch 20,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-08-03,2026-08-18
,C00650,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,62307.13,2014-08-16,2017-05-23,BR002,Calgary Branch 2,Calgary,Alberta,Canada,West,Retail,1,2014-08-16,2026-08-18
A00174,C00281,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,5018.76,2023-05-02,,BR010,Montreal Branch 10,Montreal,Quebec,Canada,Central,Retail,1,2023-05-02,2026-08-18
A00175,C00154,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,97500.52,2014-05-11,2016-02-09,BR012,Vancouver Branch 12,Vancouver,British Columbia,Canada,West,Retail,1,2014-05-11,2026-08-18
A00176,C00379,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,98116.01,2019-07-01,,BR011,Montreal Branch 11,Montreal,Quebec,Canada,Central,Retail,1,2019-07-01,2026-08-18
A00177,C00684,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,97451.23,2013-06-04,,BR025,Toronto Branch 25,Toronto,Ontario,Canada,Central,Retail,1,2013-06-04,2026-08-18
A00178,C00638,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,22767.7,2015-10-07,,BR009,Halifax Branch 9,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2015-10-07,2026-08-18
A00179,C00084,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,89480.24,2019-09-22,2020-12-06,BR025,Calgary Branch 25,Calgary,Alberta,Canada,West,Retail,1,2019-09-22,2026-08-18
A00180,C00009,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,13257.61,2012-11-11,2014-02-10,BR004,Vancouver Branch 4,Vancouver,British Columbia,Canada,West,Retail,1,2012-11-11,2026-08-18
A00181,C00326,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,53967.42,2011-08-26,2020-11-01,BR009,Vancouver Branch 9,Vancouver,British Columbia,Canada,West,Retail,1,2011-08-26,2026-08-18
A00182,C00964,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,62899.31,2020-03-06,,BR001,Halifax Branch 1,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-03-06,2026-08-18
A00183,C00011,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,,2015-12-27,,BR014,Toronto Branch 14,Toronto,Ontario,Canada,Central,Retail,1,2015-12-27,2026-08-18
A00184,C00796,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,5466.85,2016-08-18,,BR007,Calgary Branch 7,Calgary,Alberta,Canada,West,Retail,1,2016-08-18,2026-08-18
A00185,C00590,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,40860.07,2019-06-05,2026-02-17,BR019,Calgary Branch 19,Calgary,Alberta,Canada,West,Retail,1,2019-06-05,2026-08-18
A00186,C00831,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,-354.01,2013-12-14,2025-03-12,BR004,Toronto Branch 4,Toronto,Ontario,Canada,Central,Retail,1,2013-12-14,2026-08-18
A00187,C00272,CHEQUING,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,96701.02,2014-10-06,,BR008,Montreal Branch 8,Montreal,Quebec,Canada,Central,Retail,1,2014-10-06,2026-08-18
A00188,C00447,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,68248.85,2017-12-02,,BR005,Toronto Branch 5,Toronto,Ontario,Canada,Central,Retail,1,2017-12-02,2026-08-18
A00189,C00847,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,82912.06,2010-11-07,,BR001,Halifax Branch 1,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2010-11-07,2026-08-18
A00190,C00756,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,72293.58,2016-08-05,,BR004,Montreal Branch 4,Montreal,Quebec,Canada,Central,Retail,1,2016-08-05,2026-08-18
A00191,C00299,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,66143.53,2022-11-17,2025-06-12,BR021,Vancouver Branch 21,Vancouver,British Columbia,Canada,West,Retail,1,2022-11-17,2026-08-18
A00192,C00896,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,48736.29,2021-04-28,,BR009,Vancouver Branch 9,Vancouver,British Columbia,Canada,West,Retail,1,2021-04-28,2026-08-18
A00193,C00940,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,5671.16,2010-07-15,,BR002,Montreal Branch 2,Montreal,Quebec,Canada,Central,Retail,1,2010-07-15,2026-08-18
A00194,C00873,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,27986.34,2023-02-10,,BR006,Toronto Branch 6,Toronto,Ontario,Canada,Central,Retail,1,2023-02-10,2026-08-18
A00195,C00412,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,64247.13,2012-10-15,2019-09-02,BR015,Vancouver Branch 15,Vancouver,British Columbia,Canada,West,Retail,1,2012-10-15,2026-08-18
A00196,C00036,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,43531.99,2022-05-06,2023-08-30,BR005,Vancouver Branch 5,Vancouver,British Columbia,Canada,West,Retail,1,2022-05-06,2026-08-18
A00197,C00760,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,10537.35,2022-04-18,,BR024,Vancouver Branch 24,Vancouver,British Columbia,Canada,West,Retail,1,2022-04-18,2026-08-18
A00198,C00220,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,1540.11,2018-11-17,2023-06-27,BR019,Halifax Branch 19,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2018-11-17,2026-08-18
A00199,C00007,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,62565.69,2018-04-25,,BR017,Montreal Branch 17,Montreal,Quebec,Canada,Central,Retail,1,2018-04-25,2026-08-18
A00200,C00397,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,33800.27,2020-12-25,2024-04-01,BR016,Halifax Branch 16,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-12-25,2026-08-18
A00201,C00409,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,69450.71,2019-12-25,2022-11-17,BR009,Halifax Branch 9,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2019-12-25,2026-08-18
A00202,C00666,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,19225.01,2021-02-13,2024-09-14,BR008,Calgary Branch 8,Calgary,Alberta,Canada,West,Retail,1,2021-02-13,2026-08-18
A00203,C00467,SAVING,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,53014.84,2021-08-25,,BR016,Montreal Branch 16,Montreal,Quebec,Canada,Central,Retail,1,2021-08-25,2026-08-18
A00204,C00474,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,56298.48,2010-12-03,,BR005,Calgary Branch 5,Calgary,Alberta,Canada,West,Retail,1,2010-12-03,2026-08-18
A00205,C00904,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,9812.82,2016-08-14,,BR018,Halifax Branch 18,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2016-08-14,2026-08-18
A00206,C00838,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,3179.89,2016-04-12,,BR001,Toronto Branch 1,Toronto,Ontario,Canada,Central,Retail,1,2016-04-12,2026-08-18
A00207,C00513,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,60983.29,2024-04-03,2024-12-31,BR003,Montreal Branch 3,Montreal,Quebec,Canada,Central,Retail,1,2024-04-03,2026-08-18
A00208,C00014,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,65558.35,2025-12-09,,BR023,Halifax Branch 23,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2025-12-09,2026-08-18
A00209,C01179,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,50121.9,2023-06-04,,BR008,Toronto Branch 8,Toronto,Ontario,Canada,Central,Retail,1,2023-06-04,2026-08-18
A00210,C00337,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,44961.76,2023-12-12,2026-02-20,BR023,Halifax Branch 23,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2023-12-12,2026-08-18
A00211,C00480,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,16792.86,2010-11-09,,BR006,Halifax Branch 6,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2010-11-09,2026-08-18
A00212,C00921,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,29147.5,2016-04-07,,BR002,Toronto Branch 2,Toronto,Ontario,Canada,Central,Retail,1,2016-04-07,2026-08-18
A00213,C00614,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,36347.56,2014-01-04,,BR025,Calgary Branch 25,Calgary,Alberta,Canada,West,Retail,1,2014-01-04,2026-08-18
A00214,C01092,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,16723.2,2012-03-16,2012-06-16,BR002,Toronto Branch 2,Toronto,Ontario,Canada,Central,Retail,1,2012-03-16,2026-08-18
A00215,C00851,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,20784.41,2013-02-25,,BR005,Vancouver Branch 5,Vancouver,British Columbia,Canada,West,Retail,1,2013-02-25,2026-08-18
A00216,C01137,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,26247.08,2017-12-27,,BR017,Vancouver Branch 17,Vancouver,British Columbia,Canada,West,Retail,1,2017-12-27,2026-08-18
A00217,C00353,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,95338.62,2015-10-18,,BR014,Vancouver Branch 14,Vancouver,British Columbia,Canada,West,Retail,1,2015-10-18,2026-08-18
A00218,C00042,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,92584.42,2020-05-20,,BR025,Montreal Branch 25,Montreal,Quebec,Canada,Central,Retail,1,2020-05-20,2026-08-18
A00219,C00260,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,87409.84,2019-07-25,2020-08-30,BR004,Vancouver Branch 4,Vancouver,British Columbia,Canada,West,Retail,1,2019-07-25,2026-08-18
A00220,C01104,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,4809.59,2013-09-16,2016-10-27,BR006,Toronto Branch 6,Toronto,Ontario,Canada,Central,Retail,1,2013-09-16,2026-08-18
A00221,C00172,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,23770.22,2017-01-17,,BR018,Toronto Branch 18,Toronto,Ontario,Canada,Central,Retail,1,2017-01-17,2026-08-18
A00222,C00091,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,13186.09,2012-05-09,2024-09-29,BR006,Calgary Branch 6,Calgary,Alberta,Canada,West,Retail,1,2012-05-09,2026-08-18
A00223,C01061,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,69726.94,2016-03-26,,BR003,Vancouver Branch 3,Vancouver,British Columbia,Canada,West,Retail,1,2016-03-26,2026-08-18
A00224,C00944,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,73642.98,2024-02-14,,BR011,Calgary Branch 11,Calgary,Alberta,Canada,West,Retail,1,2024-02-14,2026-08-18
A00225,C00050,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,77894.78,2020-01-02,,BR025,Montreal Branch 25,Montreal,Quebec,Canada,Central,Retail,1,2020-01-02,2026-08-18
A00226,C00985,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,7804.58,2020-03-25,,BR007,Halifax Branch 7,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-03-25,2026-08-18
A00227,C00641,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,71782.15,2021-01-26,,BR012,Vancouver Branch 12,Vancouver,British Columbia,Canada,West,Retail,1,2021-01-26,2026-08-18
A00228,C01181,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,8046.56,2019-05-09,,BR005,Halifax Branch 5,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2019-05-09,2026-08-18
A00229,C00592,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,14633.01,2025-09-25,,BR025,Montreal Branch 25,Montreal,Quebec,Canada,Central,Retail,1,2025-09-25,2026-08-18
A00230,C00101,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,2138.26,2022-08-02,2025-04-15,BR020,Montreal Branch 20,Montreal,Quebec,Canada,Central,Retail,1,2022-08-02,2026-08-18
A00231,C00564,SAVING,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,35827.41,2017-07-12,2018-08-09,BR017,Montreal Branch 17,Montreal,Quebec,Canada,Central,Retail,1,2017-07-12,2026-08-18
A00232,C01048,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,41003.73,2022-10-04,,BR009,Vancouver Branch 9,Vancouver,British Columbia,Canada,West,Retail,1,2022-10-04,2026-08-18
A00233,C00769,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,82068.61,2021-11-02,2023-08-29,BR019,Montreal Branch 19,Montreal,Quebec,Canada,Central,Retail,1,2021-11-02,2026-08-18
A00234,C00841,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,40376.56,2011-11-16,,BR008,Calgary Branch 8,Calgary,Alberta,Canada,West,Retail,1,2011-11-16,2026-08-18
A00235,C00549,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,12139.55,2021-01-25,,BR002,Calgary Branch 2,Calgary,Alberta,Canada,West,Retail,1,2021-01-25,2026-08-18
A00236,C00011,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,88965.6,2022-05-27,,BR017,Halifax Branch 17,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2022-05-27,2026-08-18
A00237,C00398,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,93055.43,2015-09-16,2025-08-30,BR017,Montreal Branch 17,Montreal,Quebec,Canada,Central,Retail,1,2015-09-16,2026-08-18
A00238,C00290,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,15063.52,2012-07-09,,BR003,Toronto Branch 3,Toronto,Ontario,Canada,Central,Retail,1,2012-07-09,2026-08-18
A00239,C00498,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,29407.47,2019-12-06,2024-07-31,BR001,Calgary Branch 1,Calgary,Alberta,Canada,West,Retail,1,2019-12-06,2026-08-18
A00240,C00516,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,9961.34,2021-12-24,2023-04-06,BR025,Toronto Branch 25,Toronto,Ontario,Canada,Central,Retail,1,2021-12-24,2026-08-18
A00241,C00766,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,35144.95,2011-07-10,2015-02-12,BR025,Vancouver Branch 25,Vancouver,British Columbia,Canada,West,Retail,1,2011-07-10,2026-08-18
A00242,C00697,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,71972.97,2015-07-26,,BR012,Halifax Branch 12,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2015-07-26,2026-08-18
A00243,C00843,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,46718.12,2016-12-01,,BR010,Montreal Branch 10,Montreal,Quebec,Canada,Central,Retail,1,2016-12-01,2026-08-18
A00244,C00495,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,,2010-04-24,,BR012,Montreal Branch 12,Montreal,Quebec,Canada,Central,Retail,1,2010-04-24,2026-08-18
